Id,SalePrice,Neighborhood,Condition1,Utilities,LandContour,OverallQual,GarageQual,PoolQC,ProximityToITHub,PublicTransportAccessibility,SchoolProximity,HospitalProximity,AirQuality,NoisePollution,RegulatoryCompliance,LandAcquisitionComplexity,GrLivArea,GarageCars,BedroomAbvGr,FullBath,HalfBath,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Dist_to_Metro,Airport_Proximity,NRI_Investment_Ratio,RERA_Status,City,State,Local_Economy,JobMarket,GreenSpaces,Fence,FireplaceQu,ShoppingProximity,RestaurantProximity,Zoning,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,Functional,KitchenQual,KitchenAbvGr,PavedDrive,Street,Alley,LotShape,LotConfig,LandSlope,LotSize,BldgType,HouseStyle,OverallCond,SwimmingPool,CinemaHallProximity,PubProximity,HighSchoolProximity,IntermediateSchoolProximity,UGCollegeProximity,PGCollegeProximity
2135,12572422,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Excellent,Yes,Low,4,2,Poor,Medium,Non-Compliant,Low,1214,2,3,2,0,912,462,187,817,3,22,0.4445622351703046,Non-Compliant,Bangalore,Karnataka,Strong,Fair,No,No,Fair,2,3,Commercial,2014,2009,Clay or Tile,Wood,Wood,Brick,812,Excellent,Fair,Poured Concrete,Good,Good,GLQ,ALQ,Good,Yes,Upgraded,Typical,Fair,1,Yes,Paved,Paved,Irregular,Corner,Moderate,8648,Single-family,Two-story,6,Yes,3,2,4,4,2,3
2136,6326264,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,Sobha,Medium,Good,No,Medium,4,3,Fair,High,Compliant,Medium,1683,1,2,2,1,931,42,30,546,2,20,0.26820800211498463,Compliant,Chennai,Delhi,Weak,Fair,Yes,No,Fair,3,3,Residential,2003,2005,Clay or Tile,Vinyl,Vinyl,Stone,90,Fair,Good,Slab,Excellent,Poor,BLQ,BLQ,Fair,No,Standard,Functional,Fair,2,No,Gravel,Paved,Regular,Inside,Moderate,12960,Townhouse,Two-story,7,No,3,4,4,4,2,4
2137,9077595,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,Tata,Medium,Excellent,Yes,Low,2,5,Poor,Low,Non-Compliant,Medium,1583,2,2,2,1,110,375,359,1500,3,11,0.21265287522086213,Compliant,Chennai,Delhi,Weak,Fair,No,Yes,Good,3,4,Residential,2014,2002,Slate,Metal,Vinyl,None,127,Fair,Good,Slab,Excellent,Average,GLQ,BLQ,Good,No,Standard,Typical,Fair,1,Yes,Paved,Gravel,Irregular,Inside,Severe,6773,Townhouse,Two-story,8,Yes,4,2,3,2,3,3
2138,11518855,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,DLF,Medium,Fair,Yes,Low,3,5,Good,High,Compliant,Medium,2975,1,4,1,1,949,323,278,1691,1,29,0.18588263710230907,Compliant,Mumbai,Karnataka,Medium,Fair,Yes,Yes,Good,1,3,Mixed,2001,2019,Clay or Tile,Vinyl,Vinyl,None,906,Excellent,Good,Poured Concrete,Excellent,Average,ALQ,GLQ,Fair,Yes,Standard,Typical,Fair,2,Yes,Gravel,Paved,Regular,Inside,Gentle,6171,Townhouse,Ranch,4,No,1,1,2,2,2,3
2139,10764465,Koramangala,1 km from Metro,24/7,Not Flood-prone,Sobha,Medium,Fair,Yes,Medium,4,4,Fair,High,Non-Compliant,Low,1821,1,2,3,0,828,207,125,808,4,12,0.31884814869417155,Compliant,Bangalore,Delhi,Strong,Good,Yes,No,Excellent,3,3,Mixed,2017,2001,Asphalt Shingles,Vinyl,Metal,None,946,Fair,Fair,Slab,Fair,Average,BLQ,GLQ,Good,No,Upgraded,Typical,Fair,1,No,Paved,Paved,Irregular,Corner,Gentle,10884,Townhouse,Ranch,2,No,2,2,4,3,3,3
2140,14539021,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Fair,No,High,2,2,Poor,Low,Compliant,Medium,1507,2,5,1,1,738,323,413,1755,3,24,0.358590928945831,Compliant,Bangalore,Maharashtra,Medium,Fair,Yes,No,Fair,1,2,Commercial,2012,2022,Asphalt Shingles,Wood,Vinyl,Stone,382,Excellent,Excellent,Slab,Good,Good,BLQ,GLQ,Excellent,Yes,Standard,Functional,Excellent,2,No,Paved,Paved,Regular,Cul-de-sac,Severe,14824,Single-family,Ranch,9,No,2,2,3,4,2,4
2141,8988823,Anna Nagar,Adjacent to Metro,24/7,Flood-prone,Sobha,Medium,Good,Yes,Low,3,2,Poor,Medium,Compliant,Low,2719,3,5,3,1,343,92,493,869,3,28,0.15834887119495714,Compliant,Chennai,Maharashtra,Strong,Poor,No,Yes,Fair,1,4,Commercial,2003,2009,Clay or Tile,Wood,Vinyl,Stone,773,Excellent,Excellent,Crawl Space,Good,Good,BLQ,BLQ,Excellent,No,Standard,Functional,Fair,1,No,Gravel,Gravel,Irregular,Inside,Severe,6335,Single-family,Ranch,7,Yes,4,3,3,3,1,2
2142,12039824,Bandra,1 km from Metro,Tanker-dependent,Flood-prone,DLF,Low,Excellent,Yes,Low,1,2,Fair,High,Compliant,High,2231,1,5,1,1,758,218,142,1692,3,13,0.3445679317160515,Non-Compliant,Chennai,Delhi,Strong,Good,No,No,Good,2,1,Mixed,2017,2017,Asphalt Shingles,Wood,Vinyl,Stone,502,Excellent,Good,Crawl Space,Fair,Poor,ALQ,BLQ,Good,Yes,Standard,Typical,Excellent,1,Yes,Paved,Gravel,Regular,Inside,Severe,13952,Townhouse,Ranch,2,Yes,1,4,1,3,1,3
2143,7983697,Bandra,2 km from Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Excellent,No,Medium,3,3,Good,High,Compliant,Low,2466,1,4,2,0,626,352,172,967,4,13,0.20756083659356658,Non-Compliant,Bangalore,Karnataka,Weak,Fair,Yes,Yes,Excellent,4,2,Residential,2006,2021,Asphalt Shingles,Wood,Wood,Stone,337,Fair,Fair,Poured Concrete,Good,Average,ALQ,BLQ,Good,Yes,Upgraded,Typical,Fair,2,Yes,Gravel,Gravel,Regular,Corner,Moderate,7528,Townhouse,Ranch,3,Yes,2,3,1,3,1,1
2144,10983140,Koramangala,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Good,No,Low,3,4,Fair,High,Non-Compliant,High,2758,1,3,3,1,62,414,285,1117,1,28,0.3583725655035849,Non-Compliant,Chennai,Karnataka,Medium,Good,Yes,No,Good,4,1,Commercial,2015,2008,Asphalt Shingles,Vinyl,Wood,Stone,418,Fair,Good,Slab,Good,Poor,BLQ,GLQ,Excellent,No,Upgraded,Typical,Good,1,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Severe,13348,Townhouse,Two-story,1,Yes,3,3,1,2,3,3
2145,14495981,Koramangala,2 km from Metro,Tanker-dependent,Flood-prone,DLF,Medium,Fair,Yes,Low,2,5,Poor,Medium,Non-Compliant,High,1280,1,4,1,0,617,292,237,1794,4,23,0.48197942603672406,Non-Compliant,Bangalore,Maharashtra,Medium,Poor,Yes,No,Fair,2,4,Residential,2000,2008,Asphalt Shingles,Wood,Wood,Brick,765,Fair,Good,Poured Concrete,Excellent,Poor,GLQ,BLQ,Excellent,Yes,Standard,Functional,Excellent,1,Yes,Gravel,Paved,Irregular,Corner,Moderate,12431,Townhouse,Ranch,3,No,4,4,3,1,2,3
2146,14571663,Koramangala,1 km from Metro,24/7,Not Flood-prone,Tata,Medium,Fair,Yes,Low,2,2,Fair,High,Compliant,Low,2823,1,5,2,1,632,364,490,773,3,27,0.143865674096732,Non-Compliant,Chennai,Delhi,Weak,Fair,Yes,No,Excellent,1,4,Residential,2001,2011,Clay or Tile,Wood,Metal,Stone,283,Fair,Excellent,Slab,Good,Average,ALQ,GLQ,Good,Yes,Upgraded,Typical,Excellent,2,Yes,Gravel,Paved,Irregular,Corner,Gentle,14892,Townhouse,Two-story,1,No,2,1,1,2,2,2
2147,13452517,Koramangala,1 km from Metro,24/7,Flood-prone,Sobha,High,Fair,Yes,High,4,3,Poor,High,Compliant,Low,1001,3,4,3,1,215,287,35,587,3,21,0.4150341661270066,Non-Compliant,Chennai,Karnataka,Weak,Good,No,No,Excellent,1,2,Residential,2018,2018,Clay or Tile,Metal,Wood,None,381,Good,Excellent,Poured Concrete,Fair,Good,GLQ,BLQ,Excellent,No,Upgraded,Functional,Excellent,2,Yes,Gravel,Gravel,Regular,Cul-de-sac,Gentle,12839,Townhouse,Two-story,1,Yes,1,2,2,1,2,1
2148,9015783,Koramangala,1 km from Metro,24/7,Flood-prone,DLF,Low,Good,No,Low,1,4,Fair,Low,Compliant,Low,2661,2,4,3,1,471,257,442,804,3,10,0.476056075371562,Non-Compliant,Chennai,Tamil Nadu,Weak,Fair,No,Yes,Good,2,1,Commercial,2010,2021,Asphalt Shingles,Wood,Vinyl,None,678,Good,Excellent,Slab,Good,Average,BLQ,ALQ,Excellent,Yes,Upgraded,Functional,Good,1,No,Gravel,Gravel,Regular,Cul-de-sac,Moderate,10801,Townhouse,Ranch,2,Yes,3,3,1,4,4,2
2149,13868225,Koramangala,2 km from Metro,Tanker-dependent,Not Flood-prone,Tata,High,Excellent,No,Low,4,4,Poor,High,Non-Compliant,Low,2990,1,2,3,1,281,195,275,1735,1,28,0.4025816762268718,Compliant,Bangalore,Maharashtra,Medium,Poor,No,No,Good,3,1,Residential,2018,2000,Asphalt Shingles,Vinyl,Vinyl,None,499,Excellent,Excellent,Slab,Fair,Average,BLQ,ALQ,Excellent,No,Standard,Functional,Excellent,1,Yes,Paved,Paved,Irregular,Cul-de-sac,Moderate,14757,Townhouse,Ranch,8,Yes,2,3,4,4,4,3
2150,13903716,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,DLF,High,Good,Yes,High,1,4,Poor,Low,Non-Compliant,High,2040,3,5,2,1,548,383,209,1031,1,24,0.12197861629735907,Compliant,Delhi,Delhi,Weak,Good,No,No,Excellent,1,3,Residential,2015,2001,Clay or Tile,Wood,Metal,Stone,897,Excellent,Fair,Poured Concrete,Fair,Poor,ALQ,GLQ,Good,No,Standard,Typical,Fair,1,No,Paved,Gravel,Irregular,Corner,Severe,5062,Townhouse,Two-story,3,Yes,2,3,2,2,1,2
2151,10334189,Koramangala,1 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,High,Good,No,Low,3,5,Good,High,Compliant,Low,1867,3,4,2,0,405,355,206,743,4,14,0.13268611228742933,Compliant,Delhi,Delhi,Weak,Poor,Yes,No,Good,4,2,Mixed,2008,2006,Clay or Tile,Metal,Wood,Brick,299,Good,Good,Slab,Good,Average,GLQ,ALQ,Excellent,No,Upgraded,Functional,Good,2,No,Paved,Gravel,Irregular,Cul-de-sac,Severe,9216,Townhouse,Two-story,3,Yes,1,3,2,3,3,3
2152,10325893,Koramangala,1 km from Metro,24/7,Flood-prone,DLF,Medium,Good,No,Medium,3,2,Good,High,Non-Compliant,High,2764,1,4,1,0,421,35,346,1363,4,22,0.33914873916125077,Compliant,Mumbai,Tamil Nadu,Medium,Good,Yes,Yes,Excellent,4,4,Mixed,2019,2021,Clay or Tile,Vinyl,Wood,Brick,336,Excellent,Excellent,Poured Concrete,Excellent,Average,ALQ,ALQ,Excellent,Yes,Upgraded,Typical,Good,2,No,Paved,Paved,Regular,Cul-de-sac,Moderate,14165,Townhouse,Two-story,5,Yes,2,4,3,3,4,1
2153,10301507,Koramangala,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Excellent,No,High,1,3,Good,Low,Non-Compliant,Low,2949,3,2,3,0,292,321,392,1997,4,19,0.32660173267631687,Compliant,Chennai,Tamil Nadu,Medium,Good,No,Yes,Fair,3,2,Mixed,2018,2018,Clay or Tile,Vinyl,Metal,None,660,Fair,Good,Crawl Space,Good,Average,BLQ,GLQ,Good,Yes,Upgraded,Typical,Excellent,2,No,Gravel,Paved,Irregular,Inside,Moderate,12919,Single-family,Ranch,6,Yes,4,2,3,4,4,4
2154,11202357,Gurgaon,2 km from Metro,Tanker-dependent,Not Flood-prone,Tata,Low,Good,No,Medium,2,2,Poor,High,Non-Compliant,Medium,1912,1,5,2,0,724,202,121,1825,3,28,0.15402214912815193,Compliant,Chennai,Tamil Nadu,Medium,Poor,Yes,Yes,Fair,4,3,Mixed,2010,2009,Asphalt Shingles,Vinyl,Metal,Stone,70,Excellent,Fair,Crawl Space,Fair,Average,GLQ,GLQ,Fair,Yes,Upgraded,Typical,Good,1,No,Paved,Gravel,Irregular,Corner,Moderate,13810,Townhouse,Two-story,7,Yes,3,2,3,4,2,3
2155,9430586,Koramangala,2 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,High,Good,No,High,3,5,Fair,Medium,Compliant,High,2803,3,4,3,0,349,287,374,297,3,10,0.23207026913043927,Compliant,Bangalore,Karnataka,Medium,Good,Yes,No,Excellent,1,2,Mixed,2005,2014,Slate,Wood,Wood,Stone,539,Fair,Excellent,Crawl Space,Fair,Good,GLQ,GLQ,Good,No,Standard,Typical,Fair,1,Yes,Gravel,Paved,Irregular,Inside,Severe,12001,Single-family,Two-story,5,No,4,3,4,3,2,1
2156,14413975,Gurgaon,1 km from Metro,24/7,Flood-prone,Sobha,Low,Fair,Yes,Medium,4,5,Fair,Medium,Compliant,Medium,2559,2,5,2,0,844,324,446,767,4,22,0.4054509985435446,Compliant,Bangalore,Tamil Nadu,Medium,Good,Yes,Yes,Fair,1,1,Commercial,2006,2023,Clay or Tile,Vinyl,Vinyl,Stone,202,Fair,Fair,Crawl Space,Good,Poor,GLQ,ALQ,Good,No,Standard,Functional,Excellent,1,No,Gravel,Paved,Regular,Corner,Moderate,9855,Single-family,Ranch,8,No,1,1,3,1,2,2
2157,14435653,Koramangala,Adjacent to Metro,24/7,Flood-prone,Tata,High,Excellent,Yes,Low,3,2,Poor,Medium,Non-Compliant,High,2546,2,2,3,0,433,204,56,1584,2,13,0.47302038584385464,Compliant,Bangalore,Delhi,Strong,Poor,Yes,Yes,Good,2,3,Mixed,2022,2013,Clay or Tile,Metal,Wood,Stone,9,Fair,Excellent,Poured Concrete,Excellent,Poor,ALQ,GLQ,Excellent,Yes,Standard,Typical,Fair,1,No,Paved,Paved,Regular,Corner,Gentle,10470,Single-family,Ranch,3,No,2,1,4,1,1,4
2158,6875115,Koramangala,1 km from Metro,24/7,Flood-prone,Tata,High,Fair,Yes,Low,2,5,Poor,High,Compliant,Medium,2805,2,3,1,0,687,23,293,748,1,22,0.4744844188884251,Compliant,Bangalore,Delhi,Weak,Poor,No,No,Fair,2,3,Mixed,2014,2016,Clay or Tile,Wood,Metal,None,904,Fair,Excellent,Slab,Fair,Poor,ALQ,GLQ,Good,No,Upgraded,Functional,Good,2,No,Gravel,Paved,Regular,Corner,Moderate,10194,Townhouse,Two-story,6,Yes,3,2,1,2,3,4
2159,7591264,Anna Nagar,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Local Builder,Medium,Excellent,Yes,Medium,2,5,Poor,Low,Non-Compliant,High,2665,1,4,2,0,994,307,127,1641,2,10,0.4014352677548466,Non-Compliant,Bangalore,Karnataka,Weak,Poor,Yes,Yes,Excellent,2,4,Residential,2000,2011,Clay or Tile,Vinyl,Vinyl,Stone,514,Excellent,Good,Crawl Space,Fair,Poor,BLQ,ALQ,Good,Yes,Upgraded,Typical,Good,1,Yes,Gravel,Gravel,Regular,Inside,Gentle,10185,Single-family,Ranch,7,Yes,1,3,4,3,2,3
2160,11048663,Bandra,Adjacent to Metro,24/7,Flood-prone,Tata,Low,Excellent,No,Medium,1,2,Poor,High,Compliant,Low,1714,3,3,2,0,145,147,441,17,1,21,0.35972058285051156,Compliant,Delhi,Maharashtra,Medium,Poor,Yes,Yes,Good,1,4,Residential,2000,2018,Clay or Tile,Metal,Metal,Stone,157,Fair,Fair,Crawl Space,Excellent,Poor,GLQ,GLQ,Fair,No,Upgraded,Functional,Excellent,2,Yes,Paved,Paved,Regular,Cul-de-sac,Gentle,8105,Single-family,Two-story,4,No,1,4,1,1,1,2
2161,6643654,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,Sobha,High,Excellent,Yes,Medium,1,3,Poor,Low,Non-Compliant,High,1508,2,3,1,0,523,462,134,828,1,15,0.18566530487803826,Non-Compliant,Chennai,Tamil Nadu,Medium,Poor,Yes,Yes,Excellent,4,3,Residential,2014,2009,Asphalt Shingles,Wood,Metal,Brick,630,Fair,Excellent,Crawl Space,Excellent,Good,GLQ,GLQ,Good,Yes,Upgraded,Functional,Fair,2,No,Gravel,Paved,Regular,Cul-de-sac,Severe,6590,Townhouse,Two-story,2,Yes,1,1,3,2,2,1
2162,13730360,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,Low,Good,Yes,Medium,4,3,Poor,Low,Compliant,Low,2374,3,3,1,0,601,431,379,1284,2,13,0.3628699297900888,Compliant,Bangalore,Delhi,Medium,Poor,No,No,Good,1,1,Mixed,2004,2006,Slate,Metal,Wood,Brick,257,Excellent,Excellent,Slab,Good,Good,ALQ,GLQ,Good,Yes,Standard,Functional,Good,2,Yes,Gravel,Gravel,Regular,Cul-de-sac,Severe,8429,Single-family,Two-story,5,No,3,3,1,1,1,2
2163,10562588,Koramangala,Adjacent to Metro,24/7,Flood-prone,Tata,High,Fair,No,Low,1,2,Poor,Medium,Non-Compliant,High,1072,3,4,1,0,838,162,210,495,2,21,0.1908073065321373,Compliant,Chennai,Maharashtra,Weak,Poor,No,No,Fair,4,1,Commercial,2015,2022,Slate,Metal,Wood,None,674,Excellent,Fair,Crawl Space,Excellent,Average,GLQ,BLQ,Excellent,No,Standard,Functional,Excellent,2,Yes,Gravel,Paved,Irregular,Inside,Moderate,5388,Single-family,Two-story,6,Yes,1,4,1,2,3,1
2164,13516836,Bandra,2 km from Metro,24/7,Flood-prone,Sobha,Medium,Excellent,No,Low,4,3,Fair,High,Compliant,High,2124,3,4,2,0,108,283,277,1024,2,17,0.13629442286512472,Non-Compliant,Mumbai,Tamil Nadu,Strong,Fair,Yes,Yes,Good,2,2,Mixed,2006,2019,Asphalt Shingles,Metal,Metal,Brick,805,Good,Excellent,Poured Concrete,Excellent,Average,BLQ,GLQ,Excellent,Yes,Standard,Typical,Excellent,1,No,Gravel,Gravel,Irregular,Inside,Gentle,10919,Townhouse,Ranch,3,Yes,1,1,2,4,4,1
2165,10519616,Bandra,Adjacent to Metro,Tanker-dependent,Flood-prone,Sobha,Low,Excellent,Yes,High,1,4,Fair,Low,Compliant,Medium,1402,1,2,1,1,411,429,413,480,4,10,0.16539644698940353,Non-Compliant,Chennai,Maharashtra,Medium,Poor,Yes,No,Good,2,4,Mixed,2003,2015,Clay or Tile,Metal,Metal,Brick,212,Fair,Good,Crawl Space,Good,Poor,GLQ,GLQ,Fair,No,Upgraded,Functional,Excellent,1,Yes,Gravel,Gravel,Regular,Cul-de-sac,Severe,5290,Townhouse,Ranch,6,No,3,2,4,2,3,3
2166,14068938,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,Tata,High,Excellent,Yes,Low,1,2,Fair,Medium,Compliant,High,1755,1,3,2,0,167,246,301,1382,2,22,0.44356612703129894,Non-Compliant,Chennai,Maharashtra,Medium,Fair,No,Yes,Fair,3,1,Commercial,2013,2021,Asphalt Shingles,Wood,Metal,None,514,Fair,Excellent,Poured Concrete,Good,Good,GLQ,BLQ,Fair,Yes,Standard,Typical,Excellent,2,Yes,Paved,Gravel,Regular,Cul-de-sac,Gentle,6564,Single-family,Ranch,1,Yes,3,2,2,1,3,4
2167,13767281,Bandra,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,Low,Excellent,No,Medium,1,5,Fair,Low,Compliant,Medium,2444,2,2,1,0,114,431,87,756,2,15,0.1216985417039636,Compliant,Bangalore,Delhi,Strong,Poor,Yes,Yes,Excellent,4,4,Commercial,2000,2012,Asphalt Shingles,Vinyl,Wood,Brick,547,Excellent,Good,Poured Concrete,Good,Poor,BLQ,BLQ,Fair,No,Upgraded,Functional,Good,2,Yes,Paved,Paved,Regular,Cul-de-sac,Gentle,6684,Single-family,Ranch,1,Yes,1,2,3,2,2,1
2168,7471216,Koramangala,1 km from Metro,24/7,Not Flood-prone,Tata,Low,Good,No,Low,4,5,Good,Low,Compliant,Low,2800,3,5,3,0,688,269,352,1080,1,13,0.3387807428978427,Non-Compliant,Mumbai,Tamil Nadu,Medium,Poor,No,No,Fair,4,2,Residential,2006,2016,Clay or Tile,Wood,Wood,Stone,434,Good,Good,Slab,Fair,Poor,ALQ,GLQ,Good,No,Upgraded,Functional,Excellent,2,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Severe,13272,Single-family,Ranch,5,Yes,3,4,4,2,1,4
2169,9335690,Koramangala,Adjacent to Metro,24/7,Not Flood-prone,Tata,High,Fair,No,High,3,4,Fair,Medium,Non-Compliant,High,2930,1,5,3,0,901,162,481,1024,4,26,0.276831366090592,Non-Compliant,Delhi,Karnataka,Strong,Poor,Yes,No,Fair,2,1,Commercial,2023,2003,Clay or Tile,Wood,Wood,None,664,Good,Good,Slab,Excellent,Average,ALQ,BLQ,Excellent,No,Upgraded,Typical,Good,2,No,Paved,Gravel,Irregular,Corner,Severe,7150,Single-family,Two-story,9,Yes,4,4,4,1,4,2
2170,10635637,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,DLF,High,Fair,Yes,High,1,3,Good,Medium,Non-Compliant,Medium,1534,3,2,2,1,862,315,454,914,1,21,0.4909471870151454,Non-Compliant,Bangalore,Karnataka,Weak,Good,No,No,Fair,2,4,Commercial,2017,2018,Slate,Metal,Wood,None,590,Fair,Fair,Crawl Space,Good,Average,ALQ,ALQ,Good,No,Standard,Typical,Good,2,Yes,Paved,Paved,Irregular,Cul-de-sac,Moderate,9403,Townhouse,Two-story,4,No,2,2,4,1,3,2
2171,8166330,Bandra,2 km from Metro,24/7,Not Flood-prone,DLF,High,Excellent,No,Medium,2,5,Fair,Low,Non-Compliant,Low,1434,1,3,3,0,247,369,336,1438,1,17,0.2667557285126428,Non-Compliant,Delhi,Karnataka,Strong,Good,No,Yes,Excellent,3,3,Mixed,2002,2018,Asphalt Shingles,Vinyl,Metal,Stone,957,Fair,Excellent,Slab,Excellent,Good,GLQ,GLQ,Excellent,No,Upgraded,Typical,Fair,1,Yes,Gravel,Paved,Irregular,Corner,Gentle,6560,Single-family,Two-story,5,Yes,2,1,2,3,1,1
2172,9173587,Bandra,1 km from Metro,24/7,Not Flood-prone,Local Builder,High,Fair,No,Low,3,5,Poor,Medium,Compliant,Low,2733,3,4,3,1,798,129,5,495,4,12,0.21847446375290722,Compliant,Chennai,Delhi,Weak,Good,Yes,Yes,Excellent,4,4,Commercial,2007,2020,Slate,Vinyl,Metal,Stone,736,Good,Fair,Slab,Good,Average,ALQ,GLQ,Good,Yes,Standard,Typical,Excellent,2,No,Paved,Paved,Regular,Inside,Moderate,8680,Townhouse,Ranch,9,No,1,2,2,1,4,2
2173,12310074,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,Tata,Medium,Fair,No,High,3,2,Good,Medium,Compliant,Medium,1624,2,2,2,0,885,289,151,797,4,11,0.27963672203046475,Compliant,Mumbai,Maharashtra,Strong,Fair,Yes,Yes,Fair,3,3,Commercial,2003,2014,Slate,Vinyl,Vinyl,Stone,379,Fair,Good,Slab,Good,Poor,BLQ,GLQ,Excellent,No,Upgraded,Typical,Fair,2,Yes,Gravel,Paved,Irregular,Cul-de-sac,Moderate,11918,Townhouse,Ranch,3,Yes,1,4,3,2,2,1
2174,11212637,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,Local Builder,Low,Fair,Yes,Low,1,3,Fair,High,Non-Compliant,Low,1373,1,5,2,1,753,452,88,609,4,10,0.28999370386724865,Compliant,Mumbai,Tamil Nadu,Medium,Poor,No,Yes,Excellent,4,1,Residential,2017,2007,Slate,Wood,Vinyl,Stone,162,Fair,Excellent,Slab,Good,Average,ALQ,GLQ,Fair,No,Upgraded,Functional,Excellent,1,Yes,Paved,Gravel,Irregular,Cul-de-sac,Moderate,5724,Townhouse,Two-story,3,No,4,1,2,3,4,4
2175,9488808,Koramangala,Adjacent to Metro,24/7,Flood-prone,Sobha,Medium,Excellent,Yes,Low,4,2,Poor,High,Non-Compliant,High,2410,2,2,2,0,398,497,382,171,2,24,0.3529542138923123,Non-Compliant,Bangalore,Tamil Nadu,Medium,Poor,Yes,Yes,Fair,4,4,Mixed,2016,2003,Clay or Tile,Vinyl,Metal,None,683,Excellent,Excellent,Slab,Fair,Poor,GLQ,BLQ,Excellent,Yes,Standard,Functional,Fair,2,No,Paved,Paved,Regular,Inside,Moderate,8571,Townhouse,Ranch,6,Yes,1,4,2,1,4,3
2176,7152070,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Medium,Good,Yes,High,1,4,Fair,Low,Non-Compliant,Low,1297,1,3,3,1,923,186,271,1484,1,20,0.3790526214228598,Compliant,Mumbai,Karnataka,Medium,Good,No,No,Good,2,2,Mixed,2013,2004,Asphalt Shingles,Wood,Wood,Brick,878,Fair,Fair,Slab,Excellent,Poor,ALQ,ALQ,Fair,Yes,Standard,Functional,Fair,2,No,Paved,Gravel,Irregular,Inside,Moderate,12676,Townhouse,Two-story,7,No,4,3,2,1,4,1
2177,6377687,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Tata,Medium,Excellent,No,Medium,3,5,Good,High,Non-Compliant,High,2401,2,4,2,0,447,347,271,66,1,19,0.41314058016242183,Non-Compliant,Bangalore,Maharashtra,Weak,Poor,No,Yes,Fair,4,1,Residential,2015,2007,Asphalt Shingles,Metal,Metal,None,185,Excellent,Excellent,Slab,Fair,Average,ALQ,GLQ,Good,No,Upgraded,Typical,Excellent,1,No,Paved,Paved,Regular,Cul-de-sac,Severe,13658,Single-family,Ranch,5,No,2,4,4,4,3,1
2178,14592352,Anna Nagar,2 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,Medium,Good,Yes,Low,3,5,Poor,Medium,Non-Compliant,Medium,1670,3,3,3,0,202,217,432,1162,2,19,0.1899810944604876,Non-Compliant,Chennai,Delhi,Strong,Good,No,Yes,Fair,3,3,Commercial,2012,2011,Clay or Tile,Wood,Metal,Stone,254,Fair,Fair,Crawl Space,Excellent,Average,BLQ,ALQ,Excellent,Yes,Upgraded,Typical,Fair,1,No,Gravel,Paved,Irregular,Inside,Gentle,10793,Townhouse,Ranch,1,Yes,3,2,3,3,3,4
2179,12062444,Anna Nagar,2 km from Metro,24/7,Flood-prone,Local Builder,High,Fair,No,High,3,4,Good,High,Compliant,High,2248,1,4,2,1,418,482,284,849,4,28,0.2535997480112495,Non-Compliant,Chennai,Tamil Nadu,Weak,Fair,No,No,Excellent,2,3,Commercial,2009,2023,Clay or Tile,Vinyl,Vinyl,Stone,985,Fair,Good,Crawl Space,Excellent,Good,BLQ,GLQ,Excellent,Yes,Standard,Typical,Fair,1,No,Paved,Gravel,Regular,Inside,Gentle,14366,Townhouse,Ranch,9,No,1,4,1,4,2,3
